source,target,weight
2224,2376,0.053217
2224,2257,0.078602
2227,2749,0.038239
2228,2314,0.051477
2228,2245,0.049278
2230,2360,0.072166
2238,2458,0.088842
2239,2279,0.062633
2240,2635,0.037795
2242,2615,0.082784
2243,2349,0.136233
2244,2318,0.05131
2244,2247,0.036943
2245,2314,0.082719
2247,2315,0.141628
2247,2846,0.063718
2248,2799,0.052484
2257,2845,0.112429
2260,2677,0.037481
2260,2414,0.093383
2265,2614,0.04962
2268,2596,0.056321
2269,2469,0.055447
2269,2271,0.043068
2275,2298,0.087741
2278,2820,0.103044
2279,2488,0.057767
2280,2311,0.095109
2282,2667,0.047981
2289,2771,0.079635
2290,2297,0.124413
2293,2720,0.187682
2297,2695,0.059966
2297,2356,0.035382
2300,2335,0.105031
2301,2595,0.037916
2306,2428,0.129091
2308,2636,0.035626
2313,2666,0.041496
2314,2651,0.074553
2316,2837,0.054935
2319,2406,0.051579
2319,2320,0.047378
2332,2358,0.045445
2333,2661,0.059362
2333,2715,0.041026
2334,2427,0.071244
2334,2394,0.046077
2334,2577,0.1018
2336,2347,0.053967
2338,2463,0.041213
2339,2485,0.066102
2342,2670,0.212047
2350,2433,0.05283
2355,2538,0.064852
2357,2588,0.044224
2358,2389,0.045464
2358,2359,0.046718
2359,2656,0.038198
2364,2536,0.064964
2367,2420,0.048401
2367,2373,0.086061
2369,2607,0.128725
2373,2786,0.1151
2373,2681,0.15476
2373,2707,0.053733
2377,2577,0.209715
2378,2438,0.092591
2380,2754,0.038198
2386,2574,0.05404
2391,2827,0.062878
2392,2845,0.080923
2392,2612,0.056311
2395,2839,0.043323
2400,2532,0.045846
2404,2676,0.043183
2405,2651,0.0711
2410,2624,0.063155
2411,2769,0.061828
2411,2437,0.069569
2414,2789,0.053888
2418,2456,0.054268
2418,2753,0.067576
2418,2590,0.085761
2419,2456,0.062929
2419,2638,0.048711
2426,2570,0.078401
2427,2446,0.043399
2428,2464,0.059155
2428,2845,0.173446
2431,2733,0.035577
2432,2486,0.272221
2433,2831,0.040314
2435,2561,0.044927
2436,2755,0.048069
2440,2692,0.063581
2442,2711,0.077616
2446,2465,0.092332
2446,2646,0.080264
2451,2471,0.046219
2461,2642,0.048835
2464,2508,0.049244
2468,2611,0.053371
2472,2647,0.077385
2473,2627,0.12166
2489,2562,0.035657
2493,2706,0.108193
2501,2631,0.088941
2501,2577,0.049581
2508,2827,0.042083
2509,2534,0.041908
2524,2562,0.036034
2526,2654,0.07164
2527,2863,0.061721
2529,2580,0.062623
2534,2728,0.053548
2534,2555,0.059767
2542,2788,0.104654
2549,2674,0.038348
2550,2742,0.03716
2551,2658,0.051167
2553,2700,0.037519
2556,2656,0.062547
2561,2821,0.06784
2568,2704,0.072161
2568,2642,0.055244
2573,2845,0.04047
2579,2627,0.060876
2598,2637,0.036946
2601,2858,0.05709
2605,2688,0.063324
2611,2661,0.049949
2623,2704,0.042512
2626,2752,0.059455
2629,2727,0.045259
2638,2701,0.05522
2642,2712,0.066452
2652,2789,0.042877
2668,2769,0.079711
2689,2827,0.170996
2691,2723,0.065795
2724,2836,0.037689
2733,2847,0.25528
2761,2788,0.075487
2784,2852,0.05459
2823,2829,0.052607
2825,2843,0.071103
